class,feature,coefficient,feature_set,model_name,importance_gain,Cover,Frequency
D,away_rating_pre_match,0.001092559380428669,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,neutral,0.35535265906702035,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,tournament_lumpedFIFA World Cup qualification,0.07090380934713404,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,tournament_lumpedUEFA Euro qualification,-0.2097522693168128,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,tournament_lumpedAfrican Cup of Nations qualification,-0.32211715787117234,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,tournament_lumpedCopa América,0.0743136728579488,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,tournament_lumpedFIFA World Cup,-0.0023310868001784044,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,tournament_lumpedAfrican Cup of Nations,-0.0563015909819918,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,tournament_lumpedAFC Asian Cup qualification,-0.4523721116621189,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,tournament_lumpedCECAFA Cup,-0.025954301403880678,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,tournament_lumpedCFU Caribbean Cup qualification,0.020168140752084736,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,tournament_lumpedMerdeka Tournament,0.28922449813709544,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,tournament_lumpedBritish Home Championship,0.24945357915638053,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,tournament_lumpedGulf Cup,0.21056324880826482,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,tournament_lumpedAsian Games,-0.12340882456641106,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,tournament_lumpedGold Cup,-0.2492302977949365,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,tournament_lumpedNordic Championship,0.1152284857084005,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,tournament_lumpedAFC Asian Cup,0.10255369093789496,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,tournament_lumpedCFU Caribbean Cup,-0.28467702190121524,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,tournament_lumpedCOSAFA Cup,0.3605523053744847,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,tournament_lumpedAmílcar Cabral Cup,0.137819888368424,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,tournament_lumpedUEFA Euro,-0.24488179234804797,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,tournament_lumpedKing's Cup,0.016620952826426495,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,tournament_lumpedAFF Championship,0.17819039130213968,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,tournament_lumpedSoutheast Asian Games,-0.3886661065168204,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,tournament_lumpedCONCACAF Championship,0.2580534312665738,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,tournament_lumpedUNCAF Cup,-0.15565997402592524,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,tournament_lumpedSouth Pacific Games,0.5981684430863686,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,tournament_lumpedCONCACAF Championship qualification,0.24570663305137233,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,tournament_lumpedKorea Cup,-0.14358743280973263,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,tournament_lumpedConfederations Cup,-0.8118644774981928,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,tournament_lumpedOceania Nations Cup,-0.9188847585755493,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,tournament_lumpedSAFF Cup,0.012757320122049954,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,tournament_lumpedCCCF Championship,-0.1099885176499866,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,tournament_lumpedArab Cup,0.16427119438059679,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,tournament_lumpedWindward Islands Tournament,0.41390041262558397,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,tournament_lumpedOther,0.005119735308194632,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,is_friendly,0.4103568659679832,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,is_world_cup,-0.0023310867992454632,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,is_world_cup_qualifier,0.07090380934294402,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,is_continental_tournament,0.29032379844832085,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,is_continental_qualifier,0.43169074493290144,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,form_points_diff_last_5,0.021732242298869907,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,form_points_diff_last_10,0.1339956729354508,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,form_goal_diff_diff_last_5,-0.023382392638674025,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,form_goal_diff_diff_last_10,-0.01979843076694807,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,form_goals_for_diff_last_5,-0.026264333883802116,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,form_goals_for_diff_last_10,0.025143084900754984,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,form_goals_against_diff_last_5,-0.002881941233617527,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,form_goals_against_diff_last_10,0.044941515617361906,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,form_draw_rate_mean_last_5,0.013383168385158252,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,form_draw_rate_mean_last_10,-0.08730943891664593,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,form_draw_rate_diff_last_5,-0.021630684990580414,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,form_draw_rate_diff_last_10,0.058617141809252614,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,home_prior_matches,-2.0297150325241383e-5,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,away_prior_matches,6.456008192600142e-4,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,home_points_per_match_last_5,0.0508230208806415,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,away_points_per_match_last_5,0.029090778633044993,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,home_points_per_match_last_10,0.03019178651268878,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,away_points_per_match_last_10,-0.10380388657428219,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,home_goal_diff_per_match_last_5,-0.025009221139807778,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,away_goal_diff_per_match_last_5,-0.0016268285498691644,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,home_goal_diff_per_match_last_10,0.01486156246106061,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,away_goal_diff_per_match_last_10,0.03465999316808722,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,home_goals_for_per_match_last_5,-0.017686916861369407,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,away_goals_for_per_match_last_5,0.008577417273886582,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,home_goals_for_per_match_last_10,-0.07402169055275855,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,away_goals_for_per_match_last_10,-0.09916477544722534,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,home_goals_against_per_match_last_5,0.007322304223742717,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,away_goals_against_per_match_last_5,0.010204245335302566,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,home_goals_against_per_match_last_10,-0.08888325311456258,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,away_goals_against_per_match_last_10,-0.13382476878508548,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,home_draw_rate_last_5,0.002567825854763675,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,away_draw_rate_last_5,0.02419851084373687,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,home_draw_rate_last_10,-0.05800086796312838,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,away_draw_rate_last_10,-0.1166180097750314,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,unique_scorers_diff_last_10,0.010290722353746803,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,top_scorer_goals_diff_last_10,-0.012659048549271664,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,non_penalty_goals_diff_last_10,-0.08623482138582389,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,penalty_goals_diff_last_10,-0.09499010851715857,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,unique_scorers_diff_365d,-0.016971735479454544,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,top_scorer_goals_diff_365d,0.01270658487266965,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,non_penalty_goals_diff_365d,0.06976970533381902,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
D,penalty_goals_diff_365d,0.1125098876219149,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,(Intercept),-1.218596012656386,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,rating_diff,-0.0040665524108613104,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,home_rating_pre_match,-0.0020270232485380896,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,away_rating_pre_match,0.002039576483330437,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,neutral,0.8146821824084788,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,tournament_lumpedFIFA World Cup qualification,0.08461575324713352,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,tournament_lumpedUEFA Euro qualification,-0.4425634110409927,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,tournament_lumpedAfrican Cup of Nations qualification,-1.0809860058531464,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,tournament_lumpedCopa América,0.02729895775729858,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,tournament_lumpedFIFA World Cup,0.11612098502177502,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,tournament_lumpedAfrican Cup of Nations,-0.021477898511983996,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,tournament_lumpedAFC Asian Cup qualification,-0.902968677328947,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,tournament_lumpedCECAFA Cup,0.025979756958412252,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,tournament_lumpedCFU Caribbean Cup qualification,-0.3764348634992068,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,tournament_lumpedMerdeka Tournament,0.32907256899606757,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,tournament_lumpedBritish Home Championship,0.4897044590730813,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,tournament_lumpedGulf Cup,0.22338229088922965,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,tournament_lumpedAsian Games,0.3399238876354548,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,tournament_lumpedGold Cup,0.0939141014987404,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,tournament_lumpedNordic Championship,0.3609909324674578,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,tournament_lumpedAFC Asian Cup,-0.23689631343472523,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,tournament_lumpedCFU Caribbean Cup,-0.1612676556000789,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,tournament_lumpedCOSAFA Cup,0.3108591967095258,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,tournament_lumpedAmílcar Cabral Cup,-0.2450523459135416,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,tournament_lumpedUEFA Euro,-0.17645973367819956,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,tournament_lumpedKing's Cup,-0.1422677459919832,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,tournament_lumpedAFF Championship,0.17544465882094715,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,tournament_lumpedSoutheast Asian Games,-1.0261383388393415,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,tournament_lumpedCONCACAF Championship,0.1281636271359004,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,tournament_lumpedUNCAF Cup,-0.2403698827330546,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,tournament_lumpedSouth Pacific Games,0.6541737529192507,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,tournament_lumpedCONCACAF Championship qualification,-0.36617666909779056,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,tournament_lumpedKorea Cup,0.1218148807801883,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,tournament_lumpedConfederations Cup,-0.4316989979094455,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,tournament_lumpedOceania Nations Cup,0.32781450124511596,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,tournament_lumpedSAFF Cup,0.37109581021055943,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,tournament_lumpedCCCF Championship,0.04348020567116465,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,tournament_lumpedArab Cup,-0.02846223745401998,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,tournament_lumpedWindward Islands Tournament,0.14460119285294123,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,tournament_lumpedOther,-0.1153746127729163,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,is_friendly,0.4075478574580387,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,is_world_cup,0.11612098502057218,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,is_world_cup_qualifier,0.08461575324684875,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,is_continental_tournament,0.2938607324580064,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,is_continental_qualifier,0.8265698091970347,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,form_points_diff_last_5,0.01151663807413156,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,form_points_diff_last_10,0.25774392074195007,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,form_goal_diff_diff_last_5,-0.02414940780921777,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,form_goal_diff_diff_last_10,-0.054476489983020404,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,form_goals_for_diff_last_5,-0.0029599494026416252,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,form_goals_for_diff_last_10,0.017944413749396846,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,form_goals_against_diff_last_5,0.021189458381690052,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,form_goals_against_diff_last_10,0.0724209037382908,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,form_draw_rate_mean_last_5,-0.05935850528723008,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,form_draw_rate_mean_last_10,0.008082605604785709,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,form_draw_rate_diff_last_5,0.04554025021645773,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,form_draw_rate_diff_last_10,0.09079024064013637,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,home_prior_matches,-3.1874097050105596e-4,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,away_prior_matches,8.566503963529198e-4,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,home_points_per_match_last_5,0.010252478975980977,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,away_points_per_match_last_5,-0.0012641591104093819,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,home_points_per_match_last_10,0.0545065409012688,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,away_points_per_match_last_10,-0.20323737989033103,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,home_goal_diff_per_match_last_5,-0.030178878438800186,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,away_goal_diff_per_match_last_5,-0.0060294707234122774,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,home_goal_diff_per_match_last_10,0.013539784812950912,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,away_goal_diff_per_match_last_10,0.06801627469613422,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,home_goals_for_per_match_last_5,-0.023916829924281735,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,away_goals_for_per_match_last_5,-0.020956880506254712,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,home_goals_for_per_match_last_10,0.05612512062095126,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,away_goals_for_per_match_last_10,0.038180706741519396,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,home_goals_against_per_match_last_5,0.00626204845353885,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,away_goals_against_per_match_last_5,-0.01492740986440898,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,home_goals_against_per_match_last_10,0.04258533578728227,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,away_goals_against_per_match_last_10,-0.029835567721083027,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,home_draw_rate_last_5,-0.036588380263466044,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,away_draw_rate_last_5,-0.08212863047419237,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,home_draw_rate_last_10,0.053477725965242966,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,away_draw_rate_last_10,-0.03731251469198386,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,unique_scorers_diff_last_10,-0.0016623410243542837,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,top_scorer_goals_diff_last_10,-0.016987249508875306,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,non_penalty_goals_diff_last_10,-0.06936245216818006,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,penalty_goals_diff_last_10,-0.18991871270817343,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,unique_scorers_diff_365d,-8.216143586615358e-4,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,top_scorer_goals_diff_365d,0.028073080078451162,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,non_penalty_goals_diff_365d,0.014598961300246911,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
A,penalty_goals_diff_365d,0.032988349033553493,rating_plus_form_plus_goalscorers,multinom,NA,NA,NA
H,(Intercept),0.4428676551119062,rating_plus_form_plus_goalscorers,glmnet_multinomial_ridge,NA,NA,NA
H,rating_diff,0.0017654003931566803,rating_plus_form_plus_goalscorers,glmnet_multinomial_ridge,NA,NA,NA
H,home_rating_pre_match,8.491604965741126e-4,rating_plus_form_plus_goalscorers,glmnet_multinomial_ridge,NA,NA,NA
H,away_rating_pre_match,-8.257363987073549e-4,rating_plus_form_plus_goalscorers,glmnet_multinomial_ridge,NA,NA,NA
H,neutral,-0.3227284270032154,rating_plus_form_plus_goalscorers,glmnet_multinomial_ridge,NA,NA,NA
H,is_friendly,-0.06675892298099181,rating_plus_form_plus_goalscorers,glmnet_multinomial_ridge,NA,NA,NA
H,is_world_cup,0.008290916513923908,rating_plus_form_plus_goalscorers,glmnet_multinomial_ridge,NA,NA,NA
H,is_world_cup_qualifier,0.017575360861109262,rating_plus_form_plus_goalscorers,glmnet_multinomial_ridge,NA,NA,NA
H,is_continental_tournament,-0.08497171604296715,rating_plus_form_plus_goalscorers,glmnet_multinomial_ridge,NA,NA,NA
H,is_continental_qualifier,-0.06038916457545063,rating_plus_form_plus_goalscorers,glmnet_multinomial_ridge,NA,NA,NA
H,form_points_diff_last_5,-0.013713307631944043,rating_plus_form_plus_goalscorers,glmnet_multinomial_ridge,NA,NA,NA
H,form_points_diff_last_10,-0.05786772548392988,rating_plus_form_plus_goalscorers,glmnet_multinomial_ridge,NA,NA,NA
H,form_goal_diff_diff_last_5,0.009121937984478717,rating_plus_form_plus_goalscorers,glmnet_multinomial_ridge,NA,NA,NA
